,labels,coordinates
28,0,"[[0.4271202087402344, 0.8672360777854919], [0.6080707311630249, 0.6151641607284546], [0.657465934753418, 0.439100444316864], [0.7375112771987915, 0.3168905973434448], [0.768484890460968, 0.21536065638065338], [0.2558441162109375, 0.2893337309360504], [0.4452928304672241, 0.09480272233486176], [0.6182291507720947, 0.0957617461681366], [0.7313371896743774, 0.14628174901008606], [0.22352629899978638, 0.3013826906681061], [0.4572596848011017, 0.06149633228778839], [0.6488128900527954, 0.08101531863212585], [0.7624841928482056, 0.16865642368793488], [0.25403374433517456, 0.32359758019447327], [0.4669516980648041, 0.07919943332672119], [0.6601606011390686, 0.10277445614337921], [0.7623600959777832, 0.18147984147071838], [0.3435959815979004, 0.3521796762943268], [0.5276817083358765, 0.16447988152503967], [0.6651599407196045, 0.16515669226646423], [0.7532110810279846, 0.2158346176147461]]"
29,0,"[[0.40803760290145874, 0.8570486307144165], [0.594664990901947, 0.6279922723770142], [0.6529581546783447, 0.4564048647880554], [0.7373090982437134, 0.33669865131378174], [0.7600408792495728, 0.2435910701751709], [0.23436708748340607, 0.2885535955429077], [0.43458297848701477, 0.08768723905086517], [0.6137630343437195, 0.097813680768013], [0.7319204807281494, 0.16203057765960693], [0.2059294581413269, 0.2976296544075012], [0.4608578085899353, 0.04783172905445099], [0.6535053849220276, 0.08244442939758301], [0.7627295255661011, 0.1827940046787262], [0.23956450819969177, 0.31938451528549194], [0.4811755120754242, 0.07833929359912872], [0.6710313558578491, 0.11170913279056549], [0.7666710615158081, 0.1997847855091095], [0.3329632580280304, 0.3580767810344696], [0.5278361439704895, 0.1698409765958786], [0.6672931909561157, 0.17243121564388275], [0.7526233792304993, 0.2265196144580841]]"
30,0,"[[0.3791813552379608, 0.8244667053222656], [0.5671228766441345, 0.6525297164916992], [0.6363608241081238, 0.5000659823417664], [0.729798436164856, 0.4101971983909607], [0.7575111985206604, 0.32658717036247253], [0.29595550894737244, 0.2885572612285614], [0.47257736325263977, 0.09156250953674316], [0.6356762051582336, 0.12734851241111755], [0.7206847667694092, 0.22665509581565857], [0.26446646451950073, 0.30546677112579346], [0.4868335723876953, 0.06627388298511505], [0.6735858917236328, 0.12025491893291473], [0.7489287853240967, 0.22880400717258453], [0.2919515371322632, 0.33938828110694885], [0.5086816549301147, 0.09304644167423248], [0.6943359375, 0.1511962115764618], [0.7563163042068481, 0.24594637751579285], [0.36444154381752014, 0.38906824588775635], [0.5598368644714355, 0.20806904137134552], [0.6847808957099915, 0.23741601407527924], [0.7348634004592896, 0.30711179971694946]]"
31,0,"[[0.37549054622650146, 0.8366677165031433], [0.5700172781944275, 0.6578195095062256], [0.6379634737968445, 0.5000627636909485], [0.7312974333763123, 0.4019092619419098], [0.7527503967285156, 0.31446272134780884], [0.2854160666465759, 0.2885294556617737], [0.4688260555267334, 0.08233550190925598], [0.635771632194519, 0.11113043129444122], [0.7238085269927979, 0.20275524258613586], [0.2583206295967102, 0.3051062226295471], [0.49157077074050903, 0.06052824854850769], [0.6796348094940186, 0.11595181375741959], [0.7515784502029419, 0.22450383007526398], [0.29326722025871277, 0.34094321727752686], [0.5178523659706116, 0.09107339382171631], [0.7015345096588135, 0.15414808690547943], [0.7574615478515625, 0.2509714961051941], [0.3741891384124756, 0.39526697993278503], [0.5718263387680054, 0.21260124444961548], [0.6939957141876221, 0.24717964231967926], [0.7377840280532837, 0.32183074951171875]]"
32,0,"[[0.3460560441017151, 0.7072445154190063], [0.5363448858261108, 0.6271973848342896], [0.6266445517539978, 0.5204669833183289], [0.7223949432373047, 0.42864370346069336], [0.7795348763465881, 0.3343825340270996], [0.2735196053981781, 0.28525474667549133], [0.4514550566673279, 0.06968166679143906], [0.6302365064620972, 0.13670481741428375], [0.7193824052810669, 0.2471853345632553], [0.2358185201883316, 0.28928041458129883], [0.4761834740638733, 0.042928412556648254], [0.6664798855781555, 0.12913139164447784], [0.7405402660369873, 0.24527117609977722], [0.2537234425544739, 0.3218429684638977], [0.49026405811309814, 0.058396659791469574], [0.6821377277374268, 0.14187633991241455], [0.7528271675109863, 0.2526509761810303], [0.3172650933265686, 0.3733893930912018], [0.5200735330581665, 0.19001710414886475], [0.6685542464256287, 0.24312838912010193], [0.7359462976455688, 0.32793015241622925]]"
33,0,"[[0.3993595540523529, 0.7545689344406128], [0.5847311019897461, 0.6243404150009155], [0.6508540511131287, 0.48164474964141846], [0.7349758744239807, 0.38954663276672363], [0.7511235475540161, 0.31429803371429443], [0.2916494607925415, 0.2930658459663391], [0.4652419686317444, 0.07812017947435379], [0.63963782787323, 0.11970894783735275], [0.7229082584381104, 0.22997479140758514], [0.24942968785762787, 0.3114401400089264], [0.4856381118297577, 0.05966952443122864], [0.6733613014221191, 0.1298653781414032], [0.7355003356933594, 0.24953311681747437], [0.27465853095054626, 0.34988364577293396], [0.49586957693099976, 0.07667794078588486], [0.6836411952972412, 0.14328983426094055], [0.7380111217498779, 0.2496025115251541], [0.3531445264816284, 0.406494140625], [0.5477285981178284, 0.20364335179328918], [0.6784734725952148, 0.23993034660816193], [0.7218161821365356, 0.3215326964855194]]"
34,0,"[[0.3659227192401886, 0.7730996012687683], [0.5627977848052979, 0.6464354991912842], [0.637130081653595, 0.5125414729118347], [0.722334623336792, 0.41534340381622314], [0.7759745121002197, 0.32704588770866394], [0.2838493585586548, 0.28997522592544556], [0.44482606649398804, 0.06146953999996185], [0.6281530857086182, 0.1164599135518074], [0.7191603183746338, 0.22093844413757324], [0.2426450103521347, 0.31154578924179077], [0.4751044809818268, 0.044996634125709534], [0.6689941883087158, 0.12460387498140335], [0.7414688467979431, 0.24222396314144135], [0.2672155499458313, 0.35456573963165283], [0.4936146140098572, 0.07582255452871323], [0.6856237649917603, 0.15590888261795044], [0.7492179870605469, 0.2650338411331177], [0.3376550078392029, 0.41191864013671875], [0.5299981236457825, 0.210643470287323], [0.6715314388275146, 0.25105106830596924], [0.733356237411499, 0.3276296555995941]]"
35,0,"[[0.3034284710884094, 0.34796977043151855], [0.30406200885772705, 0.3666975200176239], [0.3471526801586151, 0.33334532380104065], [0.4262704849243164, 0.2819266617298126], [0.5017886757850647, 0.23037327826023102], [0.3528217077255249, 0.1571466326713562], [0.5275746583938599, 0.14430052042007446], [0.6417970657348633, 0.172581285238266], [0.7308863401412964, 0.21376986801624298], [0.37750840187072754, 0.0902416855096817], [0.5875846147537231, 0.09168663620948792], [0.7046197652816772, 0.14383280277252197], [0.7845095992088318, 0.20661519467830658], [0.419121116399765, 0.0634492039680481], [0.6143609285354614, 0.0608721487224102], [0.7221648693084717, 0.1136665791273117], [0.7935409545898438, 0.17805182933807373], [0.4704020619392395, 0.06861376017332077], [0.6141653060913086, 0.07602757960557938], [0.6962541341781616, 0.11560021340847015], [0.7550437450408936, 0.16062240302562714]]"
36,0,"[[0.295188844203949, 0.3395878076553345], [0.29082992672920227, 0.3715471625328064], [0.30553963780403137, 0.3512725234031677], [0.34441661834716797, 0.31476789712905884], [0.39485499262809753, 0.2762637138366699], [0.3521418571472168, 0.12346990406513214], [0.5155632495880127, 0.13560956716537476], [0.6079990863800049, 0.17523257434368134], [0.6791420578956604, 0.21591633558273315], [0.3837348222732544, 0.06140153482556343], [0.5728788375854492, 0.08845388144254684], [0.6706603169441223, 0.14920452237129211], [0.7396751046180725, 0.20913450419902802], [0.42296135425567627, 0.040513064712285995], [0.5945534110069275, 0.06289899349212646], [0.6814068555831909, 0.11807295680046082], [0.743425726890564, 0.17494416236877441], [0.4636351764202118, 0.04742380976676941], [0.5897296667098999, 0.0686841607093811], [0.6551946997642517, 0.11641472578048706], [0.7012395858764648, 0.16303011775016785]]"
37,0,"[[0.27481338381767273, 0.39479732513427734], [0.3629026412963867, 0.3334614634513855], [0.42364969849586487, 0.24635575711727142], [0.48529356718063354, 0.17467620968818665], [0.5545300841331482, 0.12426456063985825], [0.3942517936229706, 0.04203638806939125], [0.5619561076164246, 0.07219398021697998], [0.6554083824157715, 0.12820683419704437], [0.7233126163482666, 0.17696429789066315], [0.3830855190753937, 0.03149515017867088], [0.5899202823638916, 0.06837132573127747], [0.6869557499885559, 0.13034287095069885], [0.7575474381446838, 0.1829599142074585], [0.3808706998825073, 0.0641729086637497], [0.5749036073684692, 0.08301574736833572], [0.6727727651596069, 0.13764435052871704], [0.7437945604324341, 0.1872926950454712], [0.38804301619529724, 0.12561190128326416], [0.512165904045105, 0.1389153003692627], [0.582998514175415, 0.1748431921005249], [0.6389306783676147, 0.21001407504081726]]"
38,0,"[[0.29915621876716614, 0.4364376962184906], [0.4007468819618225, 0.47030362486839294], [0.5374457836151123, 0.4316399395465851], [0.6716002821922302, 0.3648623824119568], [0.7765318155288696, 0.28413626551628113], [0.3727400600910187, 0.24794834852218628], [0.5079066753387451, 0.15279659628868103], [0.6428477764129639, 0.16357630491256714], [0.7366207838058472, 0.21026557683944702], [0.34635108709335327, 0.18039211630821228], [0.5257837176322937, 0.07544483244419098], [0.6750165820121765, 0.11190614849328995], [0.7664083242416382, 0.18703283369541168], [0.34741854667663574, 0.1498626172542572], [0.5241726636886597, 0.037469182163476944], [0.6697132587432861, 0.07745467126369476], [0.7549327611923218, 0.1530332863330841], [0.373422235250473, 0.15057134628295898], [0.5387853384017944, 0.07909723371267319], [0.6511092185974121, 0.10866767168045044], [0.7170274257659912, 0.16554628312587738]]"
39,0,"[[0.4004882276058197, 0.5981813669204712], [0.5402620434761047, 0.5470406413078308], [0.6412084698677063, 0.4564274549484253], [0.735321044921875, 0.3580027222633362], [0.792055606842041, 0.25232988595962524], [0.3010908365249634, 0.3111989498138428], [0.46401169896125793, 0.1385747492313385], [0.6122356057167053, 0.1451607346534729], [0.7158185243606567, 0.1957322061061859], [0.24699372053146362, 0.2874288558959961], [0.4390096664428711, 0.050991930067539215], [0.618950366973877, 0.07683255523443222], [0.7310709357261658, 0.14795571565628052], [0.24450738728046417, 0.28051406145095825], [0.4263353645801544, 0.026325218379497528], [0.6056990623474121, 0.052373599261045456], [0.7125276327133179, 0.1197260171175003], [0.29242467880249023, 0.29642701148986816], [0.4550464153289795, 0.11422450095415115], [0.5952683687210083, 0.111382395029068], [0.6864719390869141, 0.13907191157341003]]"
40,0,"[[0.5486741662025452, 0.07146422564983368], [0.6339165568351746, 0.09028787910938263], [0.7123628258705139, 0.14659780263900757], [0.7591203451156616, 0.20234113931655884], [0.7888360619544983, 0.2513161599636078], [0.7576918005943298, 0.14545968174934387], [0.8274457454681396, 0.2398255169391632], [0.822547435760498, 0.2929847538471222], [0.805070698261261, 0.3206070065498352], [0.7459784150123596, 0.15744292736053467], [0.8094030022621155, 0.27909037470817566], [0.7970069050788879, 0.328893780708313], [0.7801603078842163, 0.34882235527038574], [0.72275710105896, 0.1736328899860382], [0.7787446975708008, 0.29428064823150635], [0.7716670036315918, 0.3432055711746216], [0.7609174251556396, 0.36888307332992554], [0.688147246837616, 0.19274309277534485], [0.7293705344200134, 0.27956730127334595], [0.7391650080680847, 0.32923275232315063], [0.7437244057655334, 0.36349308490753174]]"
41,0,"[[0.5405995845794678, 0.056987009942531586], [0.6195998787879944, 0.0785471722483635], [0.6937932372093201, 0.13354550302028656], [0.738752543926239, 0.18458254635334015], [0.7661153674125671, 0.23197577893733978], [0.7385801672935486, 0.1282944679260254], [0.792290210723877, 0.19902659952640533], [0.8186953663825989, 0.2493283450603485], [0.8324819803237915, 0.2829662263393402], [0.7307307720184326, 0.13565954566001892], [0.7868417501449585, 0.22495989501476288], [0.8043378591537476, 0.2784547209739685], [0.8102015852928162, 0.31702721118927], [0.7116696834564209, 0.15019051730632782], [0.7651354670524597, 0.24503310024738312], [0.7799133062362671, 0.2990359365940094], [0.7862117290496826, 0.34049469232559204], [0.6807323694229126, 0.1708456575870514], [0.7222238183021545, 0.2450132966041565], [0.739199161529541, 0.29345616698265076], [0.7495688796043396, 0.33255666494369507]]"
42,0,"[[0.5211806893348694, 0.06800204515457153], [0.612726092338562, 0.0815853700041771], [0.6947730779647827, 0.13317179679870605], [0.7440585494041443, 0.19094310700893402], [0.7734137773513794, 0.24488329887390137], [0.7448248267173767, 0.13709834218025208], [0.8276443481445312, 0.2424713373184204], [0.8200640082359314, 0.30510634183883667], [0.8011686205863953, 0.3361564874649048], [0.7196940183639526, 0.14485901594161987], [0.789148211479187, 0.2729920744895935], [0.7787910103797913, 0.32796400785446167], [0.7643383145332336, 0.3494811952114105], [0.6794456839561462, 0.15797275304794312], [0.7360162138938904, 0.286857545375824], [0.7308995127677917, 0.33619728684425354], [0.7235211730003357, 0.3577433228492737], [0.6298969388008118, 0.17545682191848755], [0.6732170581817627, 0.26844286918640137], [0.688323438167572, 0.3179466724395752], [0.6995967626571655, 0.35026121139526367]]"
43,0,"[[0.5100439786911011, 0.09694503992795944], [0.5921217799186707, 0.08446495234966278], [0.6833298206329346, 0.12879934906959534], [0.7350256443023682, 0.19015900790691376], [0.7591384649276733, 0.2496890425682068], [0.7338140606880188, 0.12896762788295746], [0.8273054361343384, 0.24188271164894104], [0.7931790351867676, 0.2914751470088959], [0.7586437463760376, 0.29799455404281616], [0.7089253664016724, 0.14635425806045532], [0.7864512205123901, 0.2896537184715271], [0.7398967146873474, 0.31110602617263794], [0.7099722623825073, 0.2840594947338104], [0.668614387512207, 0.16804634034633636], [0.7459089159965515, 0.31601887941360474], [0.7019428610801697, 0.3302474021911621], [0.6709491014480591, 0.3035539388656616], [0.6215730309486389, 0.18880382180213928], [0.676735520362854, 0.3063282370567322], [0.6587375998497009, 0.3279848098754883], [0.6443639397621155, 0.31570810079574585]]"
44,0,"[[0.4266255795955658, 0.679955005645752], [0.559486448764801, 0.5890481472015381], [0.6166828870773315, 0.49319130182266235], [0.6809148788452148, 0.42853400111198425], [0.6871602535247803, 0.37927424907684326], [0.3614667057991028, 0.39962857961654663], [0.4825248718261719, 0.2976141571998596], [0.6202566623687744, 0.3291254937648773], [0.6869729161262512, 0.37448060512542725], [0.31758424639701843, 0.4069303572177887], [0.4843865931034088, 0.28831326961517334], [0.638028621673584, 0.33315911889076233], [0.6937722563743591, 0.3873707950115204], [0.31143122911453247, 0.424723744392395], [0.4751701354980469, 0.3098117709159851], [0.6236522197723389, 0.3514695465564728], [0.6756364107131958, 0.40416455268859863], [0.338509202003479, 0.45542335510253906], [0.4795078635215759, 0.36660832166671753], [0.5912999510765076, 0.3850349187850952], [0.6417879462242126, 0.42071104049682617]]"
45,0,"[[0.3255097270011902, 0.33574262261390686], [0.37770262360572815, 0.24144400656223297], [0.5376179218292236, 0.18046711385250092], [0.6936280727386475, 0.2206980586051941], [0.8013366460800171, 0.28647851943969727], [0.6197075247764587, 0.032267868518829346], [0.7953179478645325, 0.165305033326149], [0.861232340335846, 0.2819916605949402], [0.8969323635101318, 0.3698747754096985], [0.6272364258766174, 0.038437455892562866], [0.8142294883728027, 0.17942309379577637], [0.8745578527450562, 0.29532167315483093], [0.8980950117111206, 0.3944598436355591], [0.6252384781837463, 0.0802815705537796], [0.8044946193695068, 0.2048300802707672], [0.8623695373535156, 0.31235337257385254], [0.8827527761459351, 0.4049593508243561], [0.6192739009857178, 0.15176716446876526], [0.7631084322929382, 0.2486364245414734], [0.8188188076019287, 0.3309226334095001], [0.8516956567764282, 0.4027808904647827]]"
